,user_id,account_id,deal_count,total_reading_count
1104,4546939,,0,7420
1105,29870957,,0,42
1106,12315270,,0,3821
1107,9581875,101024703,683,60
1108,7791175,,0,46
1109,36939158,,0,239
1110,29768794,,0,285
1111,33773328,,0,445
1112,11656014,,0,44
1113,6654338,,0,40
1114,18212541,,0,36
1115,10173110,,0,43
1116,39747332,,0,370
1117,1851795,,0,259
1118,14889007,,0,15
1119,13995398,,0,96
1120,17367906,,0,63
1121,18544466,100987148,612,44
1122,18548010,121712805,403,42
1123,29032920,100005734,44,391
1124,39691411,101076396,162,74
1125,40320230,122369522,210,74
1126,39780336,141953386,14,100
1127,6225189,,0,43
1128,38408705,100913904,79,605
1129,13724174,,0,21
1130,36208559,100569753,186,454
1131,39820759,122181765,51,181
1132,34709774,100667329,7,18
1133,36707828,,0,86
1134,32693929,121777008,98,203
1135,28184043,140014165,27,56
1136,40032586,101195420,100,489
1137,40032586,101128405,80,489
1138,40032586,101128771,336,489
1139,32546786,120858821,2595,17
1140,39840846,122188988,302,858
1141,38839000,141621849,70,435
1142,31955885,141753139,622,386
1143,34550625,,0,26
1144,10638659,,0,20
1145,32275309,,0,387
1146,25283236,,0,1087
1147,759766,,0,39
1148,40403096,,0,38
1149,3227830,,0,22
1150,8788191,122008351,132,111
1151,28885550,,0,44
1152,11932345,120089719,128,24
1153,32642775,122417690,4,36
1154,39481100,122112575,157,468
1155,33600374,,0,36
1156,39854530,,0,85
1157,39759844,,0,28
1158,38298831,141439894,22,100
1159,39498954,101055277,2,97
1160,2295663,101001529,64,139
1161,37610045,100797272,274,5976
1162,30800134,121944312,6,152
1163,30800134,120129370,223,152
1164,30800134,122416706,8,152
1165,30800134,121490212,20,152
1166,1411447,,0,44
1167,21642477,,0,304
1168,6307581,,0,111
1169,9389171,,0,52
1170,4016512,,0,276
1171,12510461,,0,548
1172,12313248,,0,25
1173,12601720,,0,710
1174,28665398,,0,72
1175,39820170,,0,464
1176,40221157,,0,240
1177,40311945,,0,35
1178,20701106,,0,551
1179,1665541,,0,459
1180,37239425,,0,17
1181,3530032,,0,41
1182,8039487,,0,53
1183,24964947,122295156,432,23
1184,39751432,122156874,1930,59
1185,32069404,100482999,106,58
1186,38683950,121717764,76,669
1187,38239679,121510786,15,83
1188,34689631,,0,33
1189,13896194,,0,23
1190,26281379,,0,134
1191,39872128,122200182,102,37
1192,13483145,,0,206
1193,38285166,141435310,142,56
1194,27278933,141866345,59,77
1195,40160363,101146166,100,131
1196,39992326,101120712,62,32
1197,12777827,121776659,4,19
1198,12777827,121711102,170,19
1199,12777827,121787603,14,19
1200,22654209,,0,83
1201,40292433,101167214,10,22
1202,37415596,121210184,25,64
1203,40450653,101189942,126,42
1204,24484622,121611274,145,283
1205,29481278,100011130,30,15
1206,39205592,101034283,244,687
1207,39205592,101018851,669,687
1208,39205592,101126405,91,687
1209,35748195,121716866,464,172
1210,36961559,100710464,663,272
1211,5567378,122064577,431,45
1212,5567378,122244876,242,45
1213,39266301,121965391,987,2142
1214,3736621,141789301,348,724
1215,17910256,,0,31
1216,13931834,,0,42
1217,12266290,,0,65
1218,19057896,,0,136
1219,859315,,0,22
1220,37228677,,0,26
1221,4876666,,0,41
1222,18967302,,0,21
1223,37654074,100804051,458,191
1224,39747883,122155513,278,110
1225,40073300,142049266,44,176
1226,40355484,142147059,172,521
1227,40445657,101189153,49,251
1228,36977228,121400418,46,15
1229,6159362,,0,17
1230,37401920,141852516,4,41
1231,27002614,,0,34
1232,34559707,100203875,14,44
1233,29002911,,0,15
1234,40255712,,0,61
1235,34841210,,0,312
1236,12745768,121711093,50,25
1237,28639662,,0,65
1238,40199950,101152618,18,112
1239,14277697,101197543,18,23
1240,13555425,,0,849
1241,39379375,122009188,86,32
1242,15029247,121476635,446,2757
1243,15029247,122185998,66,2757
1244,39532271,141868261,520,33
1245,13205489,,0,20
1246,10019262,,0,68
1247,31001447,,0,24
1248,26564750,,0,15
1249,1420239,,0,1620
1250,23730720,,0,2657
1251,7684643,,0,85
1252,717550,101089640,125,49
1253,28037370,,0,469
1254,5005150,,0,28
1255,602259,,0,1175
1256,36622496,,0,77
1257,40087076,101134868,455,692
1258,37793295,100824438,32,23
1259,40310286,122365017,306,55
1260,39768598,122315004,12,27
1261,1408604,,0,29
1262,39946135,142005543,46,509
1263,38836978,121789854,7,2927
1264,40452192,142183518,34,63
1265,40218629,101155213,76,24
1266,34577282,101057314,24,418
1267,40488953,101194564,154,599
1268,31446767,100068012,4,21
1269,40006779,101122497,460,325
1270,6580139,122173317,133,324
1271,7931139,,0,42
1272,8732857,,0,34
1273,9511402,,0,34
1274,229935,,0,239
1275,12908449,,0,707
1276,18878482,,0,58
1277,14499714,,0,142
1278,2252855,,0,20
1279,35910814,101200629,14,15
1280,26487748,,0,216
1281,18824067,,0,102
1282,23634644,,0,257
1283,14160053,,0,75
1284,9558144,,0,47
1285,12832480,,0,431
1286,35764531,,0,147
1287,12053828,,0,172
1288,38831996,141619507,686,240
1289,38831996,142138073,76,240
1290,887939,100941680,84,991
1291,39873830,122200869,266,925
1292,39194209,141744097,20,100
1293,40178898,101149260,28,36
1294,7890736,121732219,224,59
1295,35963677,120773337,29,110
1296,39431468,122030802,46,18
1297,36924158,122413837,53,236
1298,32791556,101144134,376,23
1299,35332969,120590288,62,26
1300,20726836,,0,29
1301,39408146,122020818,51,62
1302,39312024,141792146,906,46
1303,8185729,121797075,8,18
1304,37836240,121394628,410,73
1305,32257205,121487178,436,101
1306,35739342,120702059,494,1116
1307,981588,121703551,2578,145
1308,981588,122181549,57,145
1309,37748845,141978474,428,22
1310,18955287,,0,85
1311,37201449,,0,111
1312,11721972,,0,25
1313,833378,,0,47
1314,16799755,,0,33
1315,39909719,,0,21
1316,19918490,,0,19
1317,39189207,,0,22
1318,37659460,,0,396
1319,29870052,,0,41
1320,22950658,,0,25
1321,40118149,101138915,1366,251
1322,2253028,,0,18
1323,1007051,,0,100
1324,18902478,,0,31
1325,5415577,,0,53
1326,39859346,101136212,190,155
1327,39859346,101139105,88,155
1328,39735898,141945105,224,338
1329,39969278,101117607,434,80
1330,39281519,121970696,446,293
1331,40315427,122367383,80,28
1332,37889800,141291081,192,21
1333,7429288,,0,25
1334,40239756,101158261,236,29
1335,39454483,122039750,8,33
1336,39431704,141831593,16,30
1337,40120595,101139288,210,629
1338,34659385,,0,20
1339,29650546,,0,23
1340,38167318,,0,20
1341,39627803,122108770,26,21
1342,27864727,142131486,30,34
1343,5582496,101198237,112,221
1344,40086148,122278708,36,27
1345,39447911,101050419,1110,259
1346,39447911,101084755,136,259
1347,39447911,101048406,5342,259
1348,40099806,101136042,103,610
1349,35048858,100380110,1733,969
1350,39792869,141957460,457,1629
1351,6453681,,0,306
1352,31281143,,0,62
1353,17707922,,0,25
1354,25363010,120722141,34,99
1355,3100257,,0,128
1356,39340455,,0,21
1357,11618204,,0,20
1358,12495766,,0,102
1359,37852312,,0,63
1360,14582103,,0,1568
1361,39668219,,0,301
1362,38137723,100876578,80,198
1363,3225838,,0,18
1364,29082491,,0,216
1365,13082147,,0,42
1366,21019414,,0,157
1367,16309155,121665981,52,415
1368,3498755,,0,190
1369,5254490,,0,52
1370,23905038,,0,37
1371,34976817,,0,97
1372,13817354,,0,24
1373,29908198,120297643,828,330
1374,40038645,142036475,1043,284
1375,27768,,0,476
1376,18351586,,0,21
1377,40097270,101135656,524,40
1378,29486886,100663044,1074,256
1379,40171482,101148184,150,462
1380,40081166,122276698,307,49
1381,20661895,,0,51
1382,39907127,122213966,26,62
1383,33717070,140694602,5,598
1384,35874577,120742846,995,86
1385,35953339,140820698,374,29
1386,4520767,,0,26
1387,38186344,,0,97
1388,31861934,,0,50
1389,3880567,,0,339
1390,12899048,141079200,2,28
1391,39763208,,0,128
1392,16014085,,0,31
1393,16965943,,0,95
1394,40028686,,0,24
1395,17196617,,0,80
1396,29283991,,0,103
1397,40202736,,0,215
1398,33180593,,0,48
1399,18555321,,0,69
1400,5897624,,0,1455
1401,9645977,,0,52
1402,40080983,101133134,68,239
1403,15886145,120291837,148,46
1404,39617675,141898178,647,37
1405,40204903,122323686,186,24
1406,28821293,,0,547
1407,34999276,100300228,32,353
1408,40413572,101184895,32,74
1409,40232121,142105716,21,48
1410,40139254,142074320,103,21
1411,39582442,141885431,36,35
1412,40282713,101165715,174,92
1413,39702569,122223614,162,114
1414,13698332,122349154,12,42
1415,36341501,140726482,24,24
1416,3319309,101070153,1884,24
1417,39348370,101035875,1454,44
1418,29113868,100658625,437,361
1419,27042826,120652675,34,15
1420,19595746,,0,90
1421,30163647,,0,49
1422,16004424,,0,40
1423,16537427,,0,17
1424,34710927,,0,53
1425,474628,,0,18
1426,14486523,,0,23
1427,20676303,,0,101
1428,665276,,0,27
1429,7891073,,0,31
1430,23021088,,0,47
1431,39756416,,0,184
1432,10571926,,0,27
1433,1965583,,0,169
1434,4399432,,0,42
1435,35524228,,0,22
1436,37559634,100791348,237,210
1437,40131078,101141117,544,341
1438,30388132,121483342,342,901
1439,36177548,121254392,58,72
1440,40151951,122302882,614,55
1441,36955401,121036483,64,117
1442,14032424,122099424,98,63
1443,26506843,,0,107
1444,9767638,101163200,318,38
1445,4686286,120089981,313,348
1446,24530322,122039661,28,18
1447,40461829,101191277,22,30
1448,19892376,100079774,182,194
1449,16541080,101176795,39,32
1450,32757794,121923731,12,1213
1451,32358023,121960553,68,180
1452,7571502,,0,27
1453,30627997,100316764,1164,122
1454,36864130,140938037,479,261
1455,9278995,,0,50
1456,1007490,,0,101
1457,14951540,,0,26
1458,20520689,,0,65
1459,38918377,,0,26
1460,1229863,,0,17
1461,17433423,,0,39
1462,10227420,101150997,64,125
1463,18979755,,0,274
1464,31711472,,0,40
1465,10775747,,0,25
1466,10411172,,0,21
1467,9692769,,0,214
1468,38940622,121832508,354,15
1469,4565173,120416572,28,72
1470,35882917,122158867,476,28
1471,35882917,120745115,2,28
1472,40332586,142139416,6,36
1473,8828379,,0,24
1474,40249205,,0,29
1475,39097434,,0,76
1476,35157900,122390135,22,85
1477,28066938,,0,53
1478,40446729,101189355,31,62
1479,38966416,121842690,74,17
1480,38076914,121448562,34,154
1481,4188985,120017849,254,141
1482,14783095,101156759,188,451
1483,38351622,122349182,60,99
1484,38351622,122237466,138,99
1485,17196679,,0,25
1486,39747319,,0,616
1487,32463087,101199359,15,87
1488,31041739,100578703,274,20
1489,3725017,122179246,140,381
1490,12678591,,0,15
1491,18316847,,0,34
1492,18290282,,0,156
1493,16085978,,0,25
1494,10636021,,0,15
1495,39944950,,0,27
1496,35354969,,0,20
1497,38497436,,0,29
1498,3470608,,0,56
1499,29903596,,0,18
1500,36529251,,0,65
1501,4026039,,0,76
1502,37848444,121366503,52,453
1503,39258494,101140779,70,202
1504,38796431,100962759,164,20
1505,32319167,141771080,42,87
1506,39547002,141873731,190,181
1507,40153541,142079347,347,43
1508,35821928,,0,113
1509,28511644,,0,18
1510,39954240,101115434,10,160
1511,34809023,100258448,318,4076
1512,39000387,,0,772
1513,38575457,121655778,34,35
1514,40517823,122444385,18,46
1515,7468264,121540060,1476,100
1516,35700042,100460892,50,33
1517,40082544,122320795,362,257
1518,40082544,122277384,1461,257
1519,31809645,121733494,228,356
1520,31809645,120185033,680,356
1521,37751227,141235822,84,33
1522,10213003,,0,155
1523,4055642,,0,34
1524,27752201,,0,131
1525,38970704,,0,17
1526,19365301,,0,30
1527,38719727,,0,33
1528,10074403,,0,20
1529,9996294,,0,19
1530,29424068,,0,257
1531,10605339,,0,980
1532,20192690,,0,79
1533,37284784,121595817,102,50
1534,20525983,,0,51
1535,19046296,,0,35
1536,30585841,,0,317
1537,39912918,101109646,377,40
1538,2389588,121703997,96,60
1539,40271826,142124179,191,358
1540,40271826,142118692,42,358
1541,5305185,,0,15
1542,24090200,101121325,31,430
1543,30547491,120113717,48,19
1544,37552461,,0,34
1545,39945430,101114211,100,52
1546,40270784,122349563,34,69
1547,10624456,121709748,14,77
1548,39805954,141962391,130,342
1549,1875946,121703874,30,519
1550,39916037,122217502,6,19
1551,34579748,120416690,4,95
1552,5520423,,0,46
1553,1516372,101202085,144,139
1554,37841324,100990899,34,490
1555,24939362,120440585,37,75
1556,24939362,122259908,296,75
1557,27927484,121714350,142,420
1558,36827004,121454721,686,632
1559,38316474,,0,107
1560,32523280,,0,812
1561,34261896,,0,36
1562,40249449,,0,25
1563,3492603,,0,15
1564,1416590,,0,1165
1565,34120704,,0,124
1566,27700619,,0,371
1567,22056955,,0,278
1568,34476595,,0,236
1569,33623175,,0,18
1570,16188277,,0,19
1571,24410988,,0,15
1572,18920735,,0,65
1573,18320415,,0,23
1574,39105275,,0,158
1575,9812360,,0,142
1576,39723674,101080384,385,24
1577,38541300,121640314,28,22
1578,39313865,101031561,7,40
1579,37828293,121359872,552,394
1580,39461012,122042534,98,52
1581,40196169,122320037,388,122
1582,40305918,142129516,56,42
1583,40130879,,0,25
1584,35435758,,0,100
1585,28439183,,0,67
1586,40116212,,0,407
1587,40389488,142159107,150,20
1588,19908199,,0,43
1589,39013767,121861647,36,17
1590,12750086,120790011,50,46
1591,40302889,122362459,400,228
1592,2714172,,0,63
1593,40516320,122436563,30,66
1594,34812051,121290529,557,18
1595,3694509,,0,420
1596,38997907,100992675,136,41
1597,1563503,120831001,194,49
1598,35013267,120498629,930,70
1599,39404073,141952923,24,6546
1600,39404073,141822490,1109,6546
1601,5000532,,0,26
1602,19159998,,0,37
1603,34726200,100236285,680,177
1604,806076,,0,200
1605,15201490,,0,240
1606,37567287,,0,39
1607,37761752,,0,43
1608,16602280,,0,24
1609,34627638,,0,53
1610,20276753,,0,18
1611,12409802,,0,34
1612,29481879,,0,1066
1613,16221088,,0,431
1614,3938726,,0,15
1615,37885134,,0,154
1616,39018982,,0,114
1617,40128668,101140623,62,53
1618,35353267,101171694,88,53
1619,35353267,101079382,342,53
1620,35353267,100682808,83,53
1621,2177271,100958274,213,28
1622,39620326,122105624,94,86
1623,40175045,101148521,98,169
1624,40336809,122375936,14,122
1625,40336809,122375726,12,122
1626,25515013,121733802,14,45
1627,39524838,141865837,658,637
1628,10827523,,0,28
1629,17141661,,0,99
1630,30103819,101118348,184,71
1631,17790863,120496999,32,1133
1632,40451003,101189991,86,23
1633,39352048,142074695,101,277
1634,35638930,121373152,4,21
1635,5481600,100108793,69,252
1636,40138752,142085878,20,91
1637,39264928,121964942,560,369
1638,39264928,122145783,110,369
1639,37568988,141168715,1530,84
1640,39805674,101092574,480,120
1641,39971665,101117932,92,2292
1642,31170855,,0,115
1643,5962867,,0,37
1644,14439444,,0,676
1645,3505220,,0,1135
1646,19263804,,0,107
1647,3597610,,0,191
1648,2684297,,0,64
1649,37556832,,0,31
1650,14748001,100059167,366,15
1651,16968476,,0,174
1652,17873449,101006532,1540,952
1653,40529545,101200289,164,29
1654,39983934,,0,17
1655,38710331,,0,26
1656,35928043,,0,105
1657,17932958,,0,55
1658,14180456,,0,19
1659,23470465,,0,39
1660,35072270,140399483,301,100
1661,39314035,141917419,225,30
1662,34435898,120350712,36,36
1663,38216534,121501976,7,22
1664,26847110,121244156,521,185
1665,560651,121728571,142,51
1666,38270251,100895629,114,78
1667,2204854,121703948,1917,1162
1668,37412732,121209001,733,541
1669,35502042,,0,156
1670,30954343,,0,425
1671,28715442,101177694,31,102
1672,40169241,101147810,248,480
1673,23647757,,0,67
1674,36508193,,0,129
1675,40145422,101143879,64,243
1676,40238361,101158127,87,275
1677,36437220,100621454,817,162
1678,39972200,101118005,430,25
1679,39972200,101123870,1479,25
1680,19484029,100631957,12,117
1681,39664665,122123666,125,35
1682,2396145,,0,216
1683,3961826,122392068,8,671
1684,31791231,,0,111
1685,4244126,,0,76
1686,20850915,,0,2473
1687,6671488,,0,18
1688,8085344,,0,40
1689,40009896,,0,79
1690,39274664,,0,1081
1691,34989442,,0,583
1692,32714505,,0,33
1693,37905772,,0,15
1694,15872137,,0,51
1695,8051211,,0,15
1696,1513965,,0,376
1697,40115995,122289469,96,38
1698,21365840,120063204,122,353
1699,40006982,101132531,760,1499
1700,39858105,101101268,76,580
1701,15886248,100854333,325,787
1702,1792791,101144539,159,155
1703,11569341,121735219,62,37
1704,39417542,122025068,296,1066
1705,24326035,,0,32
1706,29397293,121714682,200,25
1707,26428890,,0,36
1708,39429390,,0,22
1709,39592606,122093992,137,36
1710,38443570,141837135,58,30
1711,30456098,140527498,76,18
1712,36442834,122152118,10,33
1713,38585000,101093075,683,549
1714,39012342,121861037,2841,1236
1715,17400769,,0,1083
1716,2500715,,0,510
1717,10108586,,0,50
1718,25818011,,0,21
1719,17689780,,0,69
1720,39684810,,0,37
1721,37468987,142041598,136,210
1722,33627624,,0,15
1723,38229571,,0,30
1724,9359913,,0,23
1725,12635062,,0,43
1726,34006521,120446714,377,154
1727,19805057,100611959,710,225
1728,10713308,,0,387
1729,19607291,101164574,298,392
1730,27170521,122272049,468,988
1731,34423654,100183507,52,32
1732,2478599,,0,18
1733,4136430,,0,386
1734,37336855,121181842,141,53
1735,40052511,122267160,122,50
1736,40052511,122406298,254,50
1737,32653133,,0,21
1738,39781941,141954443,134,79
1739,2668360,,0,15
1740,28462869,,0,27
1741,40030178,101125808,106,49
1742,33409820,122057723,30,69
1743,17543609,121712459,6,72
1744,37261369,121893087,1152,43
1745,38455693,100919433,298,65
1746,39776493,122166010,242,17360
1747,31275803,121600994,2,2296
1748,31275803,121715297,416,2296
1749,7412525,,0,37
1750,37846215,,0,17
1751,20472826,,0,46
1752,6722480,,0,154
1753,38491567,,0,5074
1754,6007965,,0,108
1755,20627623,,0,20
1756,579717,,0,50
1757,39887139,,0,1258
1758,36930499,121027197,151,51
1759,36459966,100625793,1000,65
1760,39339560,122000663,38,379
1761,40323324,101171989,102,43
1762,7469276,122308729,280,135
1763,23027671,,0,73
1764,35488016,100407093,136,18
1765,39481028,122051774,146,573
1766,39481028,122050303,340,573
1767,29260817,,0,200
1768,38123900,,0,42
1769,33946707,,0,1536
1770,6337376,,0,22
1771,40043806,122264033,256,22
1772,30659722,121366115,14,20
1773,29201220,120075861,18,17
1774,38859166,101124261,118,206
1775,21611795,,0,65
1776,33419678,,0,207
1777,18137800,,0,46
1778,13602472,,0,1181
1779,18567309,,0,23
1780,36273892,,0,264
1781,31648625,,0,23
1782,24767233,,0,20
1783,37753574,,0,273
1784,25036579,,0,111
1785,12955065,,0,27
1786,34773369,,0,105
1787,1046933,,0,23
1788,6772725,,0,230
1789,25951931,122044982,84,18
1790,40023735,101124756,138,82
1791,34613583,120386421,22,114
1792,40308482,142130577,4,28
1793,20795308,,0,21
1794,27750294,,0,36
1795,40391770,,0,30
1796,39829890,101119501,955,342
1797,34552206,142159206,77,108
1798,32554643,,0,61
1799,35540133,,0,33
1800,33440725,,0,30
1801,25436344,121713914,96,101
1802,37661155,141200750,4,37
1803,1380740,,0,59
1804,37983478,121413133,30,398
1805,39347661,141803739,80,23
1806,39970634,142068367,10,15
1807,36905565,122272891,122,19
1808,6449145,,0,40
1809,364769,,0,22
1810,3491947,,0,31
1811,11274884,,0,20
